# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Wed Apr 29 08:04:24 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 5.00000 2.8000001907 3.2992821454    2.800  1.658  3.6926  2.950    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.625 0.631 1.114 -0.016
0.0152 0.01508 5.00000 2.9384269714 3.3024376193    2.939  1.688  3.6941  2.947    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.551 0.553 1.033 -0.091
0.0152 0.01508 5.00000 3.0000000000 3.3037205452    3.000  1.701  3.6947  2.945    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.518 0.518 0.996 -0.125
0.0152 0.01508 5.00000 3.0813004971 3.3053130786    3.081  1.717  3.6955  2.944    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.478 0.476 0.951 -0.165
0.0152 0.01508 5.00000 3.2000000477 3.3074506229    3.199  1.741  3.6965  2.940    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.417 0.412 0.885 -0.226
0.0152 0.01508 5.00000 3.3281836510 3.3095319555    3.327  1.766  3.6976  2.936    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.355 0.347 0.817 -0.289
0.0152 0.01508 5.00000 3.4000000954 3.3106059174    3.398  1.780  3.6982  2.934    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.320 0.311 0.779 -0.324
0.0152 0.01508 5.00000 3.5614051819 3.3128080904    3.559  1.809  3.6996  2.931    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.248 0.235 0.700 -0.397
0.0152 0.01508 5.00000 3.6000001431 3.3132953149    3.598  1.817  3.6999  2.929    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.229 0.215 0.679 -0.416
0.0152 0.01508 5.00000 3.7951126099 3.3155554928    3.793  1.854  3.7012  2.920    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.135 0.118 0.580 -0.510
0.0152 0.01508 5.00000 3.8000001907 3.3156080957    3.798  1.855  3.7013  2.920    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.133 0.116 0.577 -0.512
0.0152 0.01508 5.00000 3.9153857231 3.3167985787    3.915  1.875  3.7021  2.917    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.084 0.064 0.523 -0.562
0.0152 0.01508 5.00000 4.0000000000 3.3176128420    4.001  1.891  3.7027  2.912    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.044 0.023 0.480 -0.602
0.0152 0.01508 5.00000 4.1732249260 3.3191376322    4.171  1.921  3.7040  2.906    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.032 -0.056 0.399 -0.677
0.0152 0.01508 5.00000 4.1999998093 3.3193575939    4.198  1.926  3.7042  2.904    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.045 -0.069 0.385 -0.690
0.0152 0.01508 5.00000 4.3770084381 3.3207173479    4.374  1.959  3.7054  2.894    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.127 -0.154 0.297 -0.773
0.0152 0.01508 5.00000 4.4000000954 3.3208827156    4.397  1.963  3.7055  2.892    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.138 -0.166 0.285 -0.784
0.0152 0.01508 5.00000 4.4811286926 3.3214472067    4.478  1.978  3.7061  2.888    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.175 -0.204 0.246 -0.821
0.0152 0.01508 5.00000 4.5999999046 3.3222240395    4.597  2.001  3.7070  2.879    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.233 -0.265 0.183 -0.880
0.0152 0.01508 5.00000 4.6282005310 3.3224001106    4.626  2.006  3.7072  2.878    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.246 -0.278 0.169 -0.892
0.0152 0.01508 5.00000 4.8000001907 3.3234103366    4.798  2.044  3.7083  2.861    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.339 -0.374 0.071 -0.986
0.0152 0.01508 5.00000 4.8779377937 3.3238358220    4.876  2.058  3.7090  2.856    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.375 -0.412 0.031 -1.022
0.0152 0.01508 5.00000 5.0000000000 3.3244649102    4.999  2.086  3.7100  2.843    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.445 -0.483 -0.043 -1.092
0.0152 0.01508 5.00000 5.1999998093 3.3254050437    5.200  2.135  3.7117  2.817    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.568 -0.611 -0.174 -1.215
0.0152 0.01508 5.00000 5.3999996185 3.3262448277    5.401  2.185  3.7138  2.793    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.691 -0.738 -0.307 -1.338
0.0152 0.01508 5.00000 5.4110183716 3.3262884655    5.412  2.187  3.7139  2.792    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.698 -0.744 -0.314 -1.344
0.0152 0.01508 5.00000 5.4586100578 3.3264739849    5.459  2.201  3.7144  2.784    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.731 -0.779 -0.350 -1.378
0.0152 0.01508 5.00000 5.5999994278 3.3269981134    5.601  2.250  3.7164  2.753    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.856 -0.908 -0.483 -1.503
0.0152 0.01508 5.00000 5.8000001907 3.3276764445    5.801  2.332  3.7199  2.701    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.060 -1.120 -0.703 -1.707
0.0152 0.01508 5.00000 5.9368581772 3.3281024742    5.937  2.394  3.7227  2.661    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.215 -1.280 -0.870 -1.861
0.0152 0.01508 5.00000 6.0000000000 3.3282894872    6.000  2.425  3.7246  2.642    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.293 -1.362 -0.956 -1.938
0.0152 0.01508 5.00000 6.1025199890 3.3285811240    6.102  2.475  3.7278  2.612    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.417 -1.492 -1.093 -2.062
0.0152 0.01508 5.00000 6.1999998093 3.3288454021    6.200  2.520  3.7314  2.588    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.530 -1.611 -1.221 -2.173
0.0152 0.01508 5.00000 6.2010669708 3.3288482280    6.201  2.520  3.7314  2.588    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.531 -1.613 -1.222 -2.174
0.0152 0.01508 5.00000 6.3986358643 3.3293476469    6.397  2.598  3.7406  2.560    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.726 -1.823 -1.453 -2.365
0.0152 0.01508 5.00000 6.4000000954 3.3293509349    6.399  2.599  3.7407  2.560    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.727 -1.825 -1.454 -2.366
0.0152 0.01508 5.00000 6.5564365387 3.3297142834    6.554  2.652  3.7503  2.556    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.860 -1.972 -1.623 -2.491
0.0152 0.01508 5.00000 6.6998867989 3.3300250355    6.697  2.696  3.7623  2.569    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.971 -2.099 -1.777 -2.590
0.0152 0.01508 5.00000 6.8297204971 3.3302893398    6.826  2.735  3.7759  2.593    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.068 -2.211 -1.919 -2.665
0.0152 0.01508 5.00000 6.9508810043 3.3305225603    6.946  2.771  3.7907  2.623    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.159 -2.312 -2.054 -2.727
0.0152 0.01508 5.00000 7.0000000000 3.3306136278    6.996  2.787  3.7970  2.636    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.197 -2.353 -2.109 -2.751
0.0152 0.01508 5.00000 7.0596303940 3.3307216027    7.056  2.805  3.8048  2.653    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.242 -2.401 -2.173 -2.777
0.0152 0.01508 5.00000 7.1682872772 3.3309113694    7.165  2.839  3.8193  2.684    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.327 -2.491 -2.292 -2.828
0.0152 0.01508 5.00000 7.2758040428 3.3310907202    7.273  2.875  3.8340  2.713    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.416 -2.582 -2.411 -2.880
0.0152 0.01508 5.00000 7.3812952042 3.3312590220    7.379  2.912  3.8489  2.742    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.509 -2.673 -2.530 -2.930
0.0152 0.01508 5.00000 7.4841198921 3.3314161709    7.482  2.950  3.8639  2.770    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.604 -2.764 -2.647 -2.978
0.0152 0.01508 5.00000 7.5839133263 3.3315625291    7.583  2.989  3.8788  2.796    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.702 -2.852 -2.761 -3.023
0.0152 0.01508 5.00000 7.6804909706 3.3316986962    7.680  3.029  3.8938  2.822    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.801 -2.936 -2.868 -3.067
0.0152 0.01508 5.00000 7.7738599777 3.3318254754    7.774  3.069  3.9088  2.847    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.902 -3.014 -2.966 -3.110
0.0152 0.01508 5.00000 7.8640799522 3.3319436528    7.865  3.109  3.9238  2.871    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.004 -3.084 -3.052 -3.150
0.0152 0.01508 5.00000 7.9512577057 3.3320539891    7.952  3.150  3.9388  2.895    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.105 -3.144 -3.126 -3.184
0.0152 0.01508 5.00000 8.0000000000 3.3321140648    8.001  3.173  3.9473  2.909    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.164 -3.174 -3.162 -3.201
0.0152 0.01508 5.00000 8.0255498886 3.3321450969    8.026  3.185  3.9518  2.916    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.194 -3.188 -3.180 -3.209
0.0152 0.01508 5.00000 8.1068458557 3.3322417931    8.107  3.224  3.9662  2.939    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.291 -3.230 -3.231 -3.234
0.0152 0.01508 5.00000 8.1856718063 3.3323326752    8.185  3.263  3.9806  2.963    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.387 -3.267 -3.276 -3.257
0.0152 0.01508 5.00000 8.2622346878 3.3324183440    8.261  3.301  3.9950  2.986    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.483 -3.300 -3.316 -3.277
0.0152 0.01508 5.00000 8.3367185593 3.3324993176    8.335  3.339  4.0094  3.010    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.577 -3.329 -3.351 -3.295
0.0152 0.01508 5.00000 8.4093465805 3.3325761061    8.407  3.376  4.0238  3.034    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.669 -3.354 -3.381 -3.311
0.0152 0.01508 5.00000 8.4802913666 3.3326491220    8.478  3.412  4.0381  3.059    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.760 -3.376 -3.408 -3.323
0.0152 0.01508 5.00000 8.5497283936 3.3327187443    8.547  3.447  4.0525  3.085    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.848 -3.393 -3.430 -3.331
0.0152 0.01508 5.00000 8.6178350449 3.3327853217    8.614  3.481  4.0667  3.111    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.934 -3.407 -3.448 -3.336
0.0152 0.01508 5.00000 8.6848249435 3.3328492081    8.681  3.515  4.0810  3.138    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.017 -3.416 -3.462 -3.337
0.0152 0.01508 5.00000 8.7512063980 3.3329109993    8.747  3.547  4.0952  3.166    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.097 -3.421 -3.471 -3.333
0.0152 0.01508 5.00000 8.8165788651 3.3329704234    8.812  3.578  4.1093  3.194    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.175 -3.421 -3.476 -3.325
0.0152 0.01508 5.00000 8.8810939789 3.3330277211    8.876  3.608  4.1234  3.224    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.250 -3.418 -3.477 -3.313
0.0152 0.01508 5.00000 8.9449272156 3.3330831356    8.939  3.637  4.1373  3.254    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.322 -3.411 -3.475 -3.298
0.0152 0.01508 5.00000 9.0000000000 3.3331299527    8.995  3.661  4.1494  3.281    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.382 -3.403 -3.471 -3.283
0.0152 0.01508 5.00000 9.0414514542 3.3331645987    9.036  3.678  4.1582  3.301    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.425 -3.396 -3.466 -3.270
0.0152 0.01508 5.00000 9.1081085205 3.3332192731    9.103  3.705  4.1723  3.334    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.492 -3.381 -3.456 -3.247
0.0152 0.01508 5.00000 9.1747980118 3.3332727256    9.170  3.730  4.1863  3.367    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.555 -3.363 -3.442 -3.221
0.0152 0.01508 5.00000 9.2416696548 3.3333251075    9.237  3.754  4.2002  3.402    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.616 -3.343 -3.426 -3.192
0.0152 0.01508 5.00000 9.3088541031 3.3333765442    9.304  3.777  4.2141  3.438    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.674 -3.320 -3.407 -3.161
0.0152 0.01508 5.00000 9.3764972687 3.3334271625    9.372  3.800  4.2279  3.474    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.729 -3.294 -3.386 -3.128
0.0152 0.01508 5.00000 9.4619588852 3.3334894906    9.458  3.826  4.2451  3.520    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.794 -3.260 -3.356 -3.083
0.0152 0.01508 5.00000 9.5312776566 3.3335387566    9.527  3.846  4.2587  3.558    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.844 -3.230 -3.330 -3.045
0.0152 0.01508 5.00000 9.6195240021 3.3335998625    9.616  3.869  4.2756  3.607    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.902 -3.190 -3.295 -2.996
0.0152 0.01508 5.00000 9.6916379929 3.3336485007    9.688  3.886  4.2891  3.646    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.946 -3.157 -3.265 -2.955
0.0152 0.01508 5.00000 9.7653522491 3.3336970523    9.762  3.903  4.3024  3.686    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.987 -3.122 -3.234 -2.912
0.0152 0.01508 5.00000 9.8410301208 3.3337457091    9.838  3.918  4.3157  3.727    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.026 -3.085 -3.201 -2.869
0.0152 0.01508 5.00000 9.9191474915 3.3337947118    9.917  3.933  4.3288  3.769    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.063 -3.047 -3.166 -2.824
0.0152 0.01508 5.00000 10.0000000000 3.3338441648    9.998  3.947  4.3418  3.811    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.097 -3.008 -3.130 -2.778
0.0152 0.01508 5.00000 10.0645618439 3.3338827437   10.063  3.956  4.3515  3.842    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.121 -2.978 -3.102 -2.743
0.0152 0.01508 5.00000 10.0879850388 3.3338965414   10.086  3.960  4.3550  3.854    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.129 -2.967 -3.092 -2.730
0.0152 0.01508 5.00000 10.1572113037 3.3339367147   10.156  3.967  4.3640  3.886    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.148 -2.934 -3.061 -2.693
0.0152 0.01508 5.00000 10.2654790878 3.3339977818   10.265  3.973  4.3760  3.932    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.163 -2.881 -3.012 -2.635
0.0152 0.01508 5.00000 10.4342908859 3.3340889079   10.434  3.966  4.3873  3.992    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.144 -2.798 -2.930 -2.546
0.0152 0.01508 5.00000 10.5926675797 3.3341701322   10.593  3.949  4.3931  4.038    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.103 -2.723 -2.857 -2.468
0.0152 0.01508 5.00000 10.7333545685 3.3342390310   10.734  3.934  4.3954  4.068    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.065 -2.672 -2.806 -2.416
0.0152 0.01508 5.00000 10.9502763748 3.3343396639   10.952  3.923  4.3987  4.102    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.037 -2.624 -2.759 -2.366
0.0152 0.01508 5.00000 11.0000000000 3.3343618242   11.001  3.922  4.3996  4.108    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.034 -2.616 -2.751 -2.358
0.0152 0.01508 5.00000 11.1049003601 3.3344075177   11.106  3.920  4.4013  4.121    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.029 -2.579 -2.716 -2.328
0.0152 0.01508 5.00000 11.3992671967 3.3345285038   11.401  3.960  4.4147  4.146    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.129 -2.597 -2.740 -2.330
0.0152 0.01508 5.00000 11.6953668594 3.3346403333   11.696  4.012  4.4325  4.177    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.259 -2.634 -2.780 -2.361
